Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
9/2/2007,03:33:00,0.326,0.134,244.310,1.400,0.000,0.000,0.0
22/1/2007,08:35:00,3.958,0.100,238.310,16.600,0.000,0.000,17.0
6/1/2007,19:20:00,1.660,0.108,233.300,7.200,0.000,1.000,0.0
27/12/2006,22:10:00,1.304,0.138,242.250,5.400,0.000,0.000,0.0
15/2/2007,02:16:00,0.332,0.116,242.750,1.400,0.000,2.000,0.0
27/12/2006,08:38:00,1.984,0.132,241.040,8.200,0.000,0.000,18.0
11/2/2007,06:54:00,0.262,0.000,241.670,1.200,0.000,0.000,0.0
3/2/2007,22:06:00,4.844,0.338,235.980,21.800,23.000,2.000,17.0
10/3/2007,00:42:00,0.306,0.112,244.770,1.400,0.000,1.000,0.0
17/2/2007,00:56:00,1.312,0.000,241.830,5.400,0.000,0.000,18.0
17/2/2007,05:14:00,0.228,0.000,241.160,1.000,0.000,0.000,0.0
24/1/2007,20:14:00,3.814,0.290,236.010,16.200,0.000,1.000,18.0
20/12/2006,01:37:00,0.222,0.000,243.090,1.000,0.000,0.000,0.0
14/3/2007,18:48:00,0.562,0.072,237.010,2.400,0.000,0.000,0.0
8/3/2007,14:03:00,0.314,0.086,243.720,1.400,0.000,1.000,0.0
19/2/2007,09:16:00,1.312,0.000,238.740,5.400,0.000,0.000,17.0
9/2/2007,21:54:00,3.326,0.530,240.120,14.400,0.000,1.000,18.0
18/12/2006,03:55:00,0.382,0.242,245.250,1.800,0.000,0.000,0.0
29/12/2006,20:46:00,3.450,0.172,233.360,14.800,37.000,2.000,0.0
26/12/2006,16:37:00,3.592,0.462,240.670,15.200,0.000,1.000,17.0
16/1/2007,06:30:00,0.306,0.132,245.140,1.400,0.000,1.000,0.0
16/3/2007,07:25:00,0.622,0.050,241.390,2.600,0.000,0.000,0.0
16/3/2007,09:06:00,1.418,0.000,236.390,6.000,1.000,0.000,17.0
16/2/2007,02:29:00,0.432,0.000,245.580,2.000,0.000,0.000,0.0
26/12/2006,16:54:00,2.904,0.188,236.780,12.200,0.000,0.000,17.0
21/12/2006,15:39:00,0.332,0.120,242.140,1.400,0.000,1.000,0.0
12/1/2007,15:40:00,0.296,0.152,246.150,1.400,0.000,0.000,0.0
22/2/2007,06:08:00,2.384,0.078,241.580,9.800,0.000,1.000,0.0
14/1/2007,00:33:00,3.904,0.312,235.250,16.600,0.000,2.000,0.0
27/2/2007,01:24:00,0.290,0.112,241.310,1.200,0.000,1.000,0.0
1/3/2007,11:23:00,0.296,0.104,239.030,1.200,0.000,1.000,0.0
24/1/2007,19:09:00,1.982,0.000,235.420,8.400,0.000,0.000,0.0
9/2/2007,22:44:00,3.216,0.150,240.650,13.600,0.000,28.000,18.0
21/12/2006,08:31:00,0.980,0.054,239.830,4.000,0.000,0.000,0.0
28/2/2007,18:24:00,1.384,0.116,241.250,5.600,0.000,0.000,18.0
2/2/2007,12:57:00,1.010,0.320,239.310,4.400,0.000,0.000,0.0
4/3/2007,07:49:00,0.226,0.000,243.650,1.000,0.000,0.000,0.0
2/1/2007,03:35:00,0.380,0.000,244.160,1.600,0.000,0.000,0.0
29/1/2007,11:33:00,1.552,0.238,238.480,6.600,0.000,2.000,17.0
21/2/2007,01:58:00,0.300,0.102,239.990,1.200,0.000,1.000,0.0
26/1/2007,09:09:00,0.764,0.000,240.110,3.400,0.000,0.000,0.0
11/1/2007,11:54:00,0.306,0.166,241.800,1.400,0.000,2.000,0.0
14/3/2007,22:00:00,2.432,0.054,237.240,10.200,1.000,0.000,17.0
9/1/2007,06:15:00,0.300,0.154,244.100,1.400,0.000,1.000,0.0
9/2/2007,16:34:00,0.324,0.150,246.200,1.400,0.000,2.000,0.0
24/2/2007,21:19:00,0.210,0.000,237.120,0.800,0.000,0.000,0.0
13/3/2007,14:45:00,0.332,0.118,241.960,1.400,0.000,0.000,0.0
10/3/2007,05:40:00,0.316,0.106,240.610,1.400,0.000,0.000,0.0
10/3/2007,10:51:00,1.602,0.184,238.110,6.600,1.000,0.000,17.0
22/1/2007,05:12:00,0.216,0.000,244.260,1.000,0.000,0.000,0.0
23/2/2007,23:02:00,0.834,0.112,243.140,3.400,0.000,0.000,0.0
5/1/2007,00:59:00,2.416,0.146,241.310,10.000,0.000,1.000,0.0
23/12/2006,22:33:00,4.164,0.344,240.010,17.400,39.000,0.000,0.0
3/1/2007,04:57:00,0.362,0.200,246.440,1.600,0.000,0.000,0.0
9/1/2007,03:39:00,0.500,0.278,242.110,2.400,0.000,2.000,0.0
6/1/2007,04:05:00,0.326,0.160,244.420,1.400,0.000,0.000,0.0
23/1/2007,15:13:00,0.292,0.108,245.460,1.200,0.000,0.000,0.0
20/1/2007,16:42:00,2.348,0.080,237.790,9.800,0.000,0.000,17.0
31/12/2006,16:22:00,3.040,0.158,241.930,12.600,0.000,0.000,0.0
7/2/2007,12:20:00,3.062,0.170,236.840,14.000,0.000,2.000,17.0
4/2/2007,20:36:00,3.072,0.084,235.820,13.000,0.000,0.000,17.0
29/12/2006,17:06:00,0.292,0.134,236.620,1.400,0.000,0.000,0.0
19/1/2007,01:51:00,0.308,0.110,241.090,1.400,0.000,0.000,0.0
6/3/2007,09:42:00,0.888,0.224,240.140,4.000,0.000,1.000,0.0
21/12/2006,14:24:00,1.468,0.102,242.690,6.000,0.000,2.000,18.0
28/1/2007,05:21:00,2.262,0.142,243.550,9.600,0.000,0.000,0.0
30/12/2006,14:01:00,1.324,0.000,241.770,5.400,0.000,1.000,18.0
30/12/2006,02:09:00,0.240,0.050,245.840,1.000,0.000,0.000,0.0
17/1/2007,19:48:00,1.890,0.168,238.990,8.000,0.000,2.000,0.0
20/12/2006,11:52:00,1.450,0.114,241.860,6.000,0.000,3.000,18.0
9/1/2007,02:15:00,0.316,0.172,244.870,1.400,0.000,0.000,0.0
17/2/2007,08:05:00,1.090,0.116,244.430,5.000,0.000,0.000,4.0
24/1/2007,01:14:00,2.368,0.000,240.960,9.800,0.000,0.000,0.0
16/3/2007,22:29:00,2.110,0.000,238.570,8.800,0.000,0.000,17.0
29/1/2007,16:55:00,1.392,0.000,246.230,5.600,0.000,0.000,18.0
24/1/2007,07:34:00,4.470,0.056,236.990,18.800,0.000,0.000,17.0
23/12/2006,10:47:00,4.230,0.198,237.280,18.000,0.000,1.000,17.0
8/3/2007,22:13:00,2.222,0.000,237.990,9.200,0.000,1.000,17.0
2/2/2007,15:13:00,0.232,0.000,241.610,1.000,0.000,0.000,0.0
8/3/2007,02:17:00,0.308,0.068,241.490,1.200,0.000,2.000,0.0
8/1/2007,18:58:00,3.172,0.328,233.270,13.600,0.000,0.000,17.0
29/1/2007,01:14:00,0.404,0.252,242.370,2.000,0.000,2.000,0.0
31/1/2007,12:27:00,3.786,0.638,236.170,16.400,0.000,30.000,17.0
2/2/2007,16:35:00,0.336,0.142,241.630,1.400,0.000,1.000,0.0
5/3/2007,05:17:00,0.388,0.216,240.910,1.800,0.000,1.000,0.0
5/1/2007,09:58:00,3.378,0.120,236.010,14.200,0.000,0.000,17.0
20/1/2007,02:52:00,0.228,0.000,244.750,1.000,0.000,0.000,0.0
11/2/2007,07:08:00,2.280,0.000,237.580,9.600,0.000,0.000,0.0
12/1/2007,12:00:00,0.396,0.276,240.700,2.000,0.000,1.000,0.0
11/1/2007,16:36:00,6.624,0.218,235.780,28.600,0.000,39.000,17.0
19/1/2007,12:19:00,0.306,0.146,241.550,1.400,0.000,2.000,0.0
17/2/2007,22:41:00,3.868,0.064,235.710,16.400,0.000,0.000,0.0
9/2/2007,13:04:00,0.266,0.000,241.010,1.200,0.000,0.000,0.0
17/12/2006,02:27:00,0.308,0.130,247.300,1.400,0.000,0.000,0.0
1/1/2007,12:46:00,2.682,0.216,238.150,11.200,0.000,1.000,0.0
27/1/2007,23:06:00,3.288,0.000,243.020,13.400,0.000,0.000,0.0
5/1/2007,00:44:00,1.592,0.170,243.470,6.600,0.000,0.000,18.0
16/3/2007,18:15:00,2.620,0.000,234.070,11.200,0.000,0.000,17.0
5/2/2007,08:24:00,3.918,0.130,238.580,16.400,39.000,2.000,18.0
8/2/2007,12:23:00,1.368,0.084,241.940,5.600,0.000,0.000,18.0
29/12/2006,12:41:00,1.754,0.236,237.480,7.400,0.000,2.000,17.0
13/1/2007,18:48:00,1.584,0.178,239.300,6.600,0.000,0.000,0.0
14/2/2007,08:22:00,1.920,0.000,239.310,8.000,2.000,0.000,17.0
26/12/2006,17:54:00,3.508,0.124,238.250,14.800,0.000,0.000,18.0
10/1/2007,03:52:00,0.236,0.000,243.580,1.000,0.000,0.000,0.0
21/12/2006,11:16:00,0.250,0.000,240.320,1.000,0.000,0.000,0.0
27/2/2007,17:14:00,0.222,0.000,245.400,1.000,0.000,0.000,0.0
10/1/2007,15:49:00,0.560,0.000,243.780,2.200,0.000,0.000,0.0
17/12/2006,01:49:00,0.574,0.302,243.880,2.600,0.000,5.000,0.0
6/1/2007,23:14:00,0.352,0.172,242.540,1.600,0.000,0.000,0.0
22/2/2007,13:56:00,0.264,0.000,241.310,1.000,0.000,0.000,0.0
5/1/2007,08:39:00,2.356,0.138,239.190,9.800,0.000,0.000,0.0
23/12/2006,06:04:00,2.318,0.052,242.440,9.400,0.000,0.000,0.0
30/1/2007,03:02:00,0.344,0.168,245.720,1.600,0.000,0.000,0.0
5/2/2007,16:53:00,0.542,0.000,243.410,2.200,0.000,0.000,0.0
26/1/2007,23:01:00,1.888,0.128,244.040,7.600,2.000,0.000,18.0
10/1/2007,11:05:00,1.396,0.104,238.980,5.800,0.000,0.000,18.0
17/12/2006,17:41:00,3.280,0.154,234.390,14.000,0.000,0.000,17.0
9/1/2007,01:50:00,0.360,0.244,241.380,1.800,0.000,1.000,0.0
7/1/2007,17:21:00,2.216,0.000,236.560,9.200,0.000,0.000,17.0
21/2/2007,11:00:00,1.406,0.088,238.880,5.800,0.000,0.000,17.0
10/1/2007,00:37:00,0.406,0.280,244.430,2.000,0.000,1.000,0.0
16/12/2006,17:57:00,4.512,0.000,233.620,19.200,0.000,0.000,17.0
9/1/2007,19:58:00,5.654,0.778,237.170,24.000,38.000,3.000,0.0
11/1/2007,11:51:00,0.306,0.174,242.920,1.400,0.000,1.000,0.0
15/2/2007,17:31:00,0.610,0.234,240.830,2.800,0.000,0.000,0.0
19/2/2007,19:46:00,5.802,0.196,229.770,25.200,0.000,34.000,16.0
19/1/2007,19:16:00,0.302,0.126,236.330,1.400,0.000,0.000,0.0
15/1/2007,18:21:00,2.650,0.118,236.340,11.200,0.000,0.000,17.0
23/2/2007,01:24:00,0.228,0.000,240.350,1.000,0.000,0.000,0.0
27/1/2007,13:05:00,1.380,0.094,241.840,5.600,0.000,1.000,17.0
4/2/2007,14:13:00,1.436,0.112,244.480,5.800,0.000,0.000,18.0
10/3/2007,13:44:00,1.692,0.320,242.640,7.000,0.000,0.000,18.0
12/1/2007,22:16:00,1.378,0.144,240.370,5.800,0.000,0.000,0.0
15/1/2007,17:54:00,2.004,0.252,237.250,8.400,0.000,1.000,17.0
16/2/2007,23:28:00,1.746,0.000,241.130,7.200,0.000,0.000,18.0
3/1/2007,02:30:00,0.252,0.054,246.140,1.000,0.000,0.000,0.0
9/1/2007,13:55:00,0.208,0.000,240.190,0.800,0.000,0.000,0.0
3/2/2007,05:51:00,0.546,0.000,242.540,2.200,0.000,0.000,0.0
1/3/2007,20:49:00,0.214,0.000,239.560,0.800,0.000,0.000,0.0
21/12/2006,06:00:00,0.286,0.096,243.240,1.200,0.000,2.000,0.0
15/3/2007,16:15:00,0.704,0.352,244.590,3.200,0.000,5.000,0.0
28/1/2007,05:54:00,2.572,0.232,243.780,10.600,0.000,2.000,0.0
2/1/2007,04:22:00,0.382,0.000,244.500,1.600,0.000,0.000,0.0
11/2/2007,04:18:00,1.942,0.190,238.750,9.000,0.000,0.000,0.0
19/12/2006,04:17:00,0.450,0.248,243.620,2.200,0.000,2.000,0.0
18/12/2006,11:51:00,1.788,0.178,240.590,7.400,0.000,0.000,18.0
16/1/2007,19:26:00,1.652,0.202,235.240,7.000,0.000,2.000,0.0
6/2/2007,10:44:00,0.892,0.212,238.290,4.000,0.000,1.000,0.0
24/2/2007,08:02:00,1.596,0.000,238.440,6.600,0.000,0.000,17.0
8/3/2007,14:13:00,0.314,0.084,243.460,1.400,0.000,1.000,0.0
8/3/2007,06:09:00,0.324,0.080,245.030,1.400,0.000,2.000,0.0
25/1/2007,16:05:00,1.766,0.000,246.730,7.200,0.000,0.000,19.0
30/12/2006,02:48:00,0.246,0.062,248.510,1.000,0.000,1.000,0.0
21/12/2006,11:35:00,0.244,0.000,242.170,1.000,0.000,0.000,0.0
10/3/2007,04:25:00,0.296,0.078,240.810,1.200,0.000,0.000,0.0
26/12/2006,06:49:00,2.388,0.108,241.870,9.800,0.000,1.000,0.0
10/1/2007,11:31:00,5.774,0.210,234.270,24.600,37.000,37.000,17.0
4/3/2007,20:54:00,3.018,0.000,236.650,12.600,0.000,1.000,17.0
23/1/2007,10:53:00,0.202,0.000,239.100,0.800,0.000,0.000,0.0
19/2/2007,21:28:00,3.012,0.144,238.290,12.600,2.000,1.000,17.0
13/2/2007,01:12:00,0.488,0.352,242.650,2.400,0.000,1.000,0.0
1/2/2007,22:41:00,1.608,0.276,242.890,6.600,0.000,1.000,18.0
18/12/2006,17:37:00,2.316,0.290,238.640,10.000,0.000,0.000,18.0
7/1/2007,19:04:00,3.564,0.516,230.840,15.600,0.000,1.000,17.0
31/12/2006,13:22:00,3.730,0.110,234.470,15.800,0.000,0.000,16.0
30/12/2006,02:37:00,0.226,0.058,248.770,1.000,0.000,0.000,0.0
7/3/2007,19:29:00,4.518,0.112,233.370,19.200,0.000,37.000,17.0
22/2/2007,23:40:00,3.108,0.116,241.280,13.400,0.000,28.000,18.0
3/2/2007,06:06:00,2.646,0.072,238.520,11.000,0.000,0.000,0.0
31/12/2006,11:01:00,3.258,0.000,237.280,13.600,0.000,0.000,17.0
26/1/2007,13:11:00,1.672,0.244,242.560,7.000,0.000,0.000,18.0
10/3/2007,03:49:00,0.298,0.088,243.410,1.200,0.000,0.000,0.0
8/3/2007,07:46:00,1.800,0.180,237.830,7.600,0.000,1.000,17.0
6/1/2007,06:30:00,0.344,0.188,243.750,1.600,0.000,0.000,0.0
19/1/2007,14:48:00,0.366,0.170,245.180,1.600,0.000,0.000,0.0
24/12/2006,04:24:00,2.058,0.000,245.410,8.800,0.000,0.000,0.0
2/2/2007,10:49:00,1.930,0.202,235.370,8.200,0.000,0.000,17.0
29/12/2006,11:13:00,1.396,0.138,240.450,5.800,0.000,0.000,18.0
28/2/2007,05:22:00,0.290,0.110,240.850,1.200,0.000,2.000,0.0
1/3/2007,10:49:00,0.216,0.000,240.440,0.800,0.000,0.000,0.0
3/1/2007,11:37:00,1.528,0.158,243.460,6.200,0.000,0.000,18.0
5/1/2007,04:33:00,2.460,0.166,243.910,10.000,0.000,0.000,0.0
5/3/2007,01:12:00,0.240,0.000,240.590,1.000,0.000,0.000,0.0
21/1/2007,22:05:00,4.286,0.274,237.060,18.000,44.000,0.000,0.0
26/12/2006,19:19:00,2.984,0.250,239.480,12.400,0.000,0.000,17.0
24/1/2007,14:22:00,1.554,0.230,245.010,6.400,1.000,2.000,18.0
5/1/2007,04:15:00,2.438,0.136,244.220,10.000,0.000,0.000,0.0
25/1/2007,20:58:00,2.086,0.064,243.450,8.600,0.000,0.000,18.0
14/3/2007,23:15:00,0.952,0.138,243.420,4.000,0.000,0.000,0.0
2/3/2007,12:32:00,0.348,0.140,241.640,1.600,0.000,0.000,0.0
18/1/2007,08:24:00,1.448,0.254,239.870,6.000,0.000,1.000,17.0
12/2/2007,21:07:00,3.596,0.066,239.020,15.000,1.000,0.000,18.0
9/2/2007,11:22:00,1.442,0.234,238.660,6.000,0.000,1.000,17.0
11/3/2007,07:04:00,2.506,0.130,242.260,10.400,0.000,0.000,0.0
22/12/2006,22:44:00,3.536,0.154,239.870,14.600,0.000,2.000,0.0
1/3/2007,17:06:00,0.216,0.000,240.890,0.800,0.000,0.000,0.0
3/2/2007,07:38:00,0.524,0.000,244.260,3.600,0.000,0.000,0.0
13/1/2007,21:15:00,5.788,0.172,231.460,25.000,37.000,0.000,17.0
28/2/2007,09:20:00,0.216,0.000,240.430,0.800,0.000,0.000,0.0
26/1/2007,12:30:00,1.838,0.416,238.860,7.800,0.000,0.000,18.0
5/2/2007,15:26:00,1.720,0.118,242.870,7.000,0.000,0.000,18.0
20/2/2007,14:29:00,1.510,0.138,240.780,6.200,1.000,0.000,17.0
6/2/2007,01:22:00,1.322,0.000,242.700,5.400,0.000,0.000,18.0
14/1/2007,20:47:00,3.296,0.304,234.160,14.000,0.000,2.000,17.0
28/12/2006,07:39:00,0.636,0.210,244.890,2.800,0.000,1.000,0.0
11/1/2007,11:49:00,0.342,0.172,242.650,1.800,0.000,2.000,1.0
31/1/2007,21:59:00,3.254,0.210,237.670,13.600,0.000,0.000,18.0
26/12/2006,10:53:00,2.308,0.000,238.210,9.600,0.000,0.000,18.0
26/2/2007,19:58:00,0.236,0.000,238.080,1.200,0.000,0.000,0.0
10/1/2007,04:35:00,0.320,0.162,244.470,1.400,0.000,2.000,0.0
14/2/2007,04:40:00,0.336,0.124,241.180,1.400,0.000,0.000,0.0
10/3/2007,16:11:00,4.188,0.500,238.010,17.800,0.000,42.000,0.0
13/1/2007,03:38:00,0.216,0.000,243.980,1.000,0.000,0.000,0.0
16/1/2007,10:10:00,0.466,0.198,243.650,2.200,0.000,1.000,0.0
7/1/2007,21:52:00,3.206,0.000,237.800,13.400,0.000,4.000,17.0
2/1/2007,04:30:00,1.472,0.000,242.530,6.000,0.000,0.000,18.0
7/2/2007,12:44:00,1.882,0.280,243.260,7.800,0.000,0.000,18.0
17/1/2007,12:33:00,1.684,0.092,243.180,6.800,0.000,0.000,18.0
31/1/2007,05:35:00,0.344,0.138,241.190,1.600,0.000,0.000,0.0
30/1/2007,18:57:00,5.216,0.120,235.020,22.200,0.000,37.000,17.0
4/1/2007,12:31:00,4.604,0.366,236.700,19.400,0.000,38.000,17.0
1/1/2007,15:02:00,2.694,0.144,240.380,11.200,0.000,2.000,18.0
16/3/2007,01:23:00,0.788,0.084,239.820,3.200,0.000,0.000,0.0
22/12/2006,04:39:00,0.208,0.000,245.620,0.800,0.000,0.000,0.0
6/1/2007,11:24:00,2.670,0.000,233.250,11.400,0.000,0.000,17.0
24/2/2007,21:02:00,0.466,0.338,239.110,2.400,0.000,1.000,0.0
16/2/2007,22:35:00,1.810,0.186,240.880,7.400,0.000,0.000,17.0
2/3/2007,00:30:00,0.212,0.000,238.760,0.800,0.000,0.000,0.0
7/3/2007,16:28:00,0.254,0.000,246.770,1.000,0.000,0.000,0.0
15/2/2007,19:34:00,5.758,0.448,235.250,24.600,0.000,37.000,17.0
24/2/2007,08:57:00,2.112,0.098,240.480,8.800,0.000,2.000,18.0
27/2/2007,17:05:00,0.398,0.248,244.680,1.800,0.000,0.000,0.0
26/2/2007,05:11:00,0.370,0.208,239.430,1.800,0.000,1.000,0.0
25/2/2007,15:38:00,0.332,0.140,244.750,1.400,0.000,0.000,0.0
10/2/2007,12:08:00,3.794,0.144,234.670,16.000,0.000,35.000,17.0
2/2/2007,09:45:00,1.790,0.000,237.000,7.600,0.000,0.000,17.0
12/3/2007,21:18:00,0.962,0.070,239.610,4.000,0.000,0.000,0.0
8/3/2007,17:02:00,1.314,0.000,241.440,5.400,0.000,0.000,18.0
21/2/2007,11:02:00,1.418,0.090,239.370,5.800,0.000,0.000,17.0
23/12/2006,20:18:00,4.652,0.048,239.060,19.400,0.000,0.000,18.0
26/1/2007,19:41:00,1.816,0.062,240.270,7.600,0.000,0.000,0.0
7/2/2007,00:37:00,0.220,0.000,242.870,1.000,0.000,0.000,0.0
27/2/2007,23:03:00,0.338,0.154,247.130,1.400,0.000,0.000,0.0
3/1/2007,10:45:00,0.788,0.070,241.590,3.400,0.000,0.000,0.0
9/3/2007,23:40:00,0.648,0.256,242.500,2.800,0.000,0.000,0.0
19/1/2007,00:19:00,0.306,0.108,240.410,1.400,0.000,0.000,0.0
21/2/2007,08:50:00,1.406,0.138,238.700,5.800,0.000,0.000,17.0
14/3/2007,11:14:00,0.308,0.108,240.360,1.400,0.000,1.000,0.0
7/3/2007,19:19:00,4.810,0.116,233.600,20.600,0.000,37.000,16.0
4/2/2007,16:42:00,4.218,0.210,236.950,17.800,0.000,37.000,18.0
22/2/2007,23:56:00,1.380,0.072,242.270,5.600,0.000,2.000,18.0
10/1/2007,21:00:00,2.758,0.144,236.410,11.600,0.000,0.000,17.0
26/2/2007,03:42:00,0.328,0.120,240.450,1.400,0.000,0.000,0.0
25/12/2006,16:02:00,1.888,0.478,244.300,7.800,0.000,1.000,0.0
31/12/2006,20:37:00,2.404,0.000,235.920,10.200,0.000,0.000,0.0
15/1/2007,14:44:00,1.840,0.000,240.730,7.600,0.000,0.000,17.0
15/1/2007,13:33:00,0.518,0.000,242.000,2.600,0.000,0.000,0.0
25/12/2006,21:59:00,3.970,0.180,236.120,17.000,1.000,27.000,17.0
23/12/2006,04:38:00,0.430,0.108,244.210,2.600,0.000,0.000,0.0
12/1/2007,16:38:00,0.296,0.164,245.430,1.400,0.000,1.000,0.0
13/2/2007,00:49:00,0.224,0.000,244.950,1.000,0.000,0.000,0.0
20/12/2006,15:33:00,0.322,0.128,244.630,1.400,0.000,0.000,0.0
28/1/2007,05:00:00,0.254,0.000,245.940,1.000,0.000,1.000,0.0
25/1/2007,11:58:00,0.214,0.000,242.360,0.800,0.000,0.000,0.0
31/1/2007,14:18:00,1.642,0.000,242.190,6.800,0.000,0.000,18.0
28/2/2007,07:54:00,0.294,0.110,240.740,1.200,0.000,1.000,0.0
31/12/2006,13:19:00,3.798,0.122,236.770,16.000,0.000,0.000,18.0
13/2/2007,04:31:00,0.312,0.114,241.040,1.400,0.000,0.000,0.0
4/2/2007,12:04:00,1.454,0.198,237.830,6.000,0.000,0.000,17.0
31/1/2007,20:02:00,1.476,0.112,237.280,6.200,0.000,0.000,17.0
21/1/2007,14:32:00,1.580,0.156,242.710,6.400,0.000,0.000,18.0
8/2/2007,01:35:00,0.304,0.110,245.240,1.200,0.000,0.000,0.0
20/1/2007,00:28:00,1.416,0.000,240.880,7.000,0.000,0.000,0.0
11/2/2007,15:30:00,2.344,0.192,240.710,10.000,0.000,31.000,0.0
23/2/2007,20:24:00,0.306,0.078,240.180,1.200,0.000,0.000,0.0
24/2/2007,19:30:00,0.278,0.070,233.930,1.200,0.000,0.000,0.0
16/1/2007,17:24:00,2.176,0.116,238.050,9.000,0.000,0.000,18.0
6/1/2007,23:21:00,0.432,0.262,242.580,2.200,0.000,0.000,0.0
5/3/2007,00:32:00,0.242,0.000,241.840,1.000,0.000,0.000,0.0
15/3/2007,15:21:00,2.596,0.000,241.070,10.800,0.000,37.000,0.0
4/2/2007,05:29:00,2.146,0.094,241.380,9.200,0.000,2.000,0.0
6/1/2007,16:49:00,0.940,0.212,235.630,4.200,0.000,2.000,0.0
10/2/2007,01:57:00,0.360,0.114,241.540,1.600,0.000,0.000,0.0
24/12/2006,05:14:00,1.718,0.350,244.330,8.400,0.000,1.000,0.0
13/2/2007,22:32:00,0.720,0.000,244.240,3.000,0.000,0.000,0.0
28/1/2007,04:32:00,2.550,0.210,244.400,10.400,0.000,0.000,0.0
3/3/2007,12:01:00,0.256,0.000,236.900,1.200,0.000,0.000,0.0
6/1/2007,12:21:00,5.322,0.606,230.530,23.400,36.000,1.000,16.0
31/12/2006,18:28:00,2.324,0.000,233.550,9.800,0.000,0.000,0.0
25/12/2006,22:18:00,4.832,0.000,236.840,20.400,1.000,0.000,18.0
15/1/2007,10:57:00,1.264,0.000,239.160,5.200,0.000,0.000,18.0
4/3/2007,21:03:00,3.140,0.296,239.190,13.200,0.000,2.000,18.0
4/3/2007,13:34:00,1.446,0.048,241.970,6.000,0.000,0.000,18.0
31/12/2006,14:00:00,3.496,0.128,237.590,14.600,0.000,0.000,17.0
20/2/2007,04:59:00,2.302,0.000,239.650,9.600,0.000,0.000,0.0
8/1/2007,07:37:00,0.684,0.070,238.550,3.000,0.000,0.000,0.0
13/1/2007,10:26:00,1.990,0.364,238.040,8.400,0.000,0.000,0.0
13/2/2007,14:13:00,0.754,0.108,244.670,3.000,0.000,1.000,0.0
18/12/2006,17:35:00,1.988,0.090,239.700,8.200,0.000,0.000,18.0
13/3/2007,20:13:00,2.232,0.236,237.040,9.600,1.000,25.000,0.0
1/2/2007,16:33:00,0.308,0.126,241.050,1.400,0.000,1.000,0.0
24/12/2006,16:58:00,0.848,0.000,242.890,3.400,0.000,0.000,0.0
16/1/2007,11:43:00,0.880,0.150,241.080,3.800,0.000,0.000,0.0
19/1/2007,17:05:00,1.366,0.112,241.340,5.600,0.000,0.000,18.0
26/2/2007,13:09:00,0.220,0.000,243.420,0.800,0.000,0.000,0.0
30/12/2006,10:51:00,2.464,0.448,239.310,10.400,0.000,2.000,18.0
9/1/2007,11:05:00,1.392,0.202,237.090,5.800,0.000,1.000,17.0
3/2/2007,21:20:00,2.944,0.224,238.090,12.400,0.000,0.000,18.0
8/2/2007,11:47:00,1.278,0.000,240.060,5.200,0.000,0.000,17.0
22/2/2007,06:01:00,2.370,0.072,240.390,9.800,0.000,1.000,0.0
31/1/2007,13:38:00,1.624,0.000,239.280,6.800,0.000,1.000,17.0
2/2/2007,22:24:00,0.764,0.138,242.510,3.200,0.000,0.000,0.0
11/1/2007,16:08:00,1.310,0.000,242.810,5.400,0.000,0.000,18.0
14/1/2007,18:20:00,2.672,0.066,234.550,11.400,0.000,0.000,17.0
11/3/2007,15:10:00,1.424,0.078,244.890,5.800,0.000,0.000,18.0
21/2/2007,22:51:00,2.444,0.264,242.700,10.000,1.000,1.000,18.0
20/12/2006,12:28:00,1.596,0.106,242.730,6.600,0.000,0.000,18.0
3/1/2007,03:26:00,0.250,0.060,246.920,1.000,0.000,0.000,0.0
5/2/2007,19:35:00,3.234,0.136,235.830,14.200,0.000,13.000,0.0
20/1/2007,00:14:00,3.458,0.218,238.370,14.400,0.000,0.000,0.0
27/12/2006,19:49:00,1.304,0.000,242.170,5.400,0.000,0.000,0.0
12/2/2007,22:41:00,0.418,0.260,244.900,2.000,0.000,1.000,0.0
6/3/2007,18:15:00,0.726,0.234,239.640,3.200,0.000,2.000,0.0
12/2/2007,21:15:00,2.518,0.066,237.670,10.600,2.000,0.000,0.0
19/2/2007,00:12:00,0.314,0.126,242.980,1.400,0.000,1.000,0.0
13/2/2007,00:19:00,0.224,0.000,244.560,1.000,0.000,0.000,0.0
17/2/2007,12:05:00,0.316,0.102,239.050,1.400,0.000,1.000,0.0
10/3/2007,02:03:00,0.224,0.000,242.590,1.000,0.000,0.000,0.0
27/1/2007,11:48:00,1.566,0.000,235.930,6.600,0.000,0.000,17.0
3/1/2007,21:32:00,0.896,0.194,241.110,3.800,0.000,0.000,0.0
6/2/2007,08:15:00,1.412,0.078,236.630,6.000,1.000,0.000,17.0
18/2/2007,12:52:00,3.128,0.130,238.280,13.200,0.000,21.000,18.0
7/1/2007,08:33:00,0.242,0.050,243.940,1.000,0.000,0.000,0.0
26/12/2006,05:08:00,2.460,0.112,245.020,10.000,0.000,0.000,0.0
20/1/2007,10:25:00,3.846,0.678,234.830,16.600,38.000,6.000,0.0
26/12/2006,10:48:00,4.066,0.000,237.470,17.400,0.000,0.000,17.0
20/2/2007,08:38:00,3.284,0.000,236.570,13.800,0.000,0.000,17.0
23/1/2007,11:36:00,0.322,0.130,243.350,1.400,0.000,0.000,0.0
